Direction,Elevator,Floor,Garden,Layout,Region,Price,Renovation,Size,Year
南,有电梯,低楼层(共12层),东泉苑小区,2室1厅,普陀,360,精装,66.29,1995
西南,有电梯,低楼层(共30层),国信世纪海景,3室2厅,浦东,1920,精装,196.42,1995
南,有电梯,低楼层(共14层),绿庭尚城,4室2厅,松江,555,其他,123.32,1995
南,有电梯,中楼层(共18层),星纳家园,1室1厅,浦东,200,毛坯,52,1995
南,,中楼层(共18层),开元地中海,1室1厅,松江,135,精装,43.63,1995
南北,有电梯,高楼层(共30层),仁恒河滨城(二期),3室2厅,浦东,1295,精装,151.86,1995
南,有电梯,高楼层(共18层),海逸公寓,3室2厅,长宁,939,精装,132.42,1995
南,无电梯,高楼层(共6层),上钢十村,2室1厅,浦东,260,其他,52.01,1995
南,无电梯,中楼层(共6层),吉浦路615弄,2室1厅,宝山,265,其他,62.79,1995
南,无电梯,高楼层(共6层),普乐三村,1室1厅,闵行,180,简装,46.57,1995
南北,有电梯,低楼层(共12层),明日新苑,2室2厅,嘉定,385,简装,89.35,1995
南,无电梯,高楼层(共6层),保德路1213弄,2室1厅,闸北,315,简装,71.03,1995
南,无电梯,高楼层(共6层),银都新村(1至7区),2室1厅,闵行,262,精装,67.04,1995
南,无电梯,中楼层(共6层),南杨花园,2室1厅,浦东,440,简装,81.32,1995
南,无电梯,低楼层(共6层),玉兰小区,2室1厅,浦东,295,毛坯,65.79,1995
南,有电梯,中楼层(共22层),卫茂大厦,2室1厅,闸北,590,精装,88.78,1995
南,无电梯,低楼层(共6层),黄山始信苑,2室1厅,浦东,625,精装,82.22,1995
南,无电梯,低楼层(共6层),由由五村,2室1厅,浦东,355,简装,66.7,1995
南,有电梯,中楼层(共8层),经纬阳光水岸家园(一期),1室1厅,宝山,318,精装,60.79,1995
南,有电梯,高楼层(共13层),茉莉雅苑,2室1厅,松江,219.8,精装,72.26,1995
南,无电梯,中楼层(共6层),白杨小区,2室2厅,浦东,440,精装,88.53,1995
南,有电梯,低楼层(共11层),证大家园(三期),2室2厅,浦东,750,简装,103.14,1995
东南,无电梯,高楼层(共6层),许昌路1430号,2室0厅,杨浦,210,简装,44.59,1995
南,无电梯,高楼层(共6层),铁路新村(杨浦),2室1厅,杨浦,325,简装,53.16,1995
南,无电梯,高楼层(共5层),绿地公寓(长宁),3室2厅,长宁,810,精装,128.52,1995
东南,有电梯,低楼层(共18层),万里真金苑,3室2厅,普陀,740,精装,157,1995
南,无电梯,高楼层(共6层),海高二村,2室1厅,浦东,185,简装,54,1995
南,有电梯,低楼层(共11层),平阳苑,2室2厅,闵行,548,精装,92.89,1995
西南,有电梯,中楼层(共38层),爱俪轩,1室1厅,静安,640,精装,83.72,1995
南,无电梯,高楼层(共6层),世界路117弄,1室1厅,杨浦,315,精装,55.92,1995
南,无电梯,中楼层(共6层),古华B区,2室1厅,奉贤,168,精装,67.43,1995
南,有电梯,高楼层(共33层),汇龙新城,3室2厅,黄浦,1370,简装,145.83,1995
南,无电梯,中楼层(共6层),银桥花园,2室1厅,闵行,260,精装,72,1995
南,有电梯,中楼层(共8层),万科新里程,3室2厅,浦东,910,其他,113.75,1995
南,有电梯,低楼层(共14层),新凯城锦昌苑,2室1厅,松江,188,毛坯,67.19,1995
南,无电梯,低楼层(共6层),宝菊新家园,1室1厅,嘉定,195,其他,58.3,1995
南,有电梯,中楼层(共33层),和源名城,2室2厅,闸北,420,精装,77.8,1995
南北,有电梯,高楼层(共27层),盘古天地,3室2厅,嘉定,320,毛坯,89.84,1995
南,无电梯,中楼层(共5层),景江苑C区,2室2厅,闵行,345,精装,96.53,1995
南,有电梯,中楼层(共26层),爱家亚洲花园,3室2厅,浦东,930,精装,139.55,1995
南,无电梯,低楼层(共7层),市政馨苑,2室1厅,普陀,450,精装,74.93,1995
南,无电梯,低楼层(共6层),万登花苑,2室2厅,杨浦,610,毛坯,88.65,1995
南,无电梯,高楼层(共6层),鹏海小区,2室1厅,浦东,316,简装,61.07,1995
西南,有电梯,低楼层(共34层),中远两湾城,1室2厅,普陀,520,其他,63.14,1995
南,有电梯,低楼层(共12层),安居金祁新城,2室1厅,普陀,315,精装,70.12,1995
南,无电梯,低楼层(共6层),家乐苑,2室1厅,徐汇,360,简装,66.99,1995
南北,无电梯,中楼层(共5层),中虹华苑,2室2厅,嘉定,298,其他,76.79,1995
南北,无电梯,高楼层(共6层),滨浦新苑四村,2室2厅,闵行,275,简装,75.9,1995
南,无电梯,低楼层(共6层),临汾花园,2室1厅,闸北,320,简装,71.91,1995
南,有电梯,低楼层(共12层),新梅广场,2室2厅,闵行,520,简装,112.6,1995
南,无电梯,中楼层(共5层),曹杨三村(兰岭园),1室1厅,普陀,235,精装,48.81,1995
东南,有电梯,低楼层(共22层),福苑小区,2室1厅,徐汇,410,简装,70.78,1995
南,有电梯,低楼层(共16层),达安花园,3室2厅,静安,1200,精装,140.19,1995
南北,有电梯,低楼层(共28层),江南名庐,3室1厅,普陀,1175,简装,146.53,1995
南北,无电梯,高楼层(共4层),浦江世博家园八街坊,2室1厅,闵行,320,简装,76.59,1995
南,有电梯,中楼层(共26层),海珀旭晖酒店式公寓,2室2厅,徐汇,703,精装,92.97,1995
南,有电梯,中楼层(共26层),华敏世纪广场,3室2厅,长宁,1000,简装,138.72,1995
东,有电梯,中楼层(共17层),世纪花苑,3室2厅,闸北,660,精装,139.29,1995
南北,有电梯,高楼层(共31层),汇丽花园,3室2厅,普陀,980,精装,129.13,1995
南,有电梯,中楼层(共27层),融创滨江壹号院,3室2厅,黄浦,2350,精装,238.93,1995
南,,低楼层(共7层),又一村(静安),1室0厅,静安,368,精装,31.84,1995
南北,有电梯,低楼层(共17层),宝华城市花园,5室2厅,虹口,1260,精装,161.85,1995
南,无电梯,高楼层(共6层),三林世博家园(大道站路94弄),3室2厅,浦东,489,精装,113.37,1995
南,有电梯,低楼层(共8层),银泰花园(公寓),3室2厅,浦东,950,精装,113.16,1995
南北,有电梯,高楼层(共14层),保利湖畔阳光苑,3室2厅,嘉定,480,毛坯,141.58,1995
南,无电梯,高楼层(共6层),长虹小区,1室1厅,长宁,295,其他,55.17,1995
南,有电梯,低楼层(共18层),浦东星河湾,4室3厅,浦东,2400,精装,242.81,1995
南北,有电梯,中楼层(共13层),北平家园,2室1厅,长宁,640,精装,89.65,1995
西北,有电梯,高楼层(共21层),长新大楼,2室0厅,黄浦,430,简装,53.21,1995
南,无电梯,中楼层(共6层),嘉宝公寓,3室2厅,嘉定,390,精装,133.96,1995
南,有电梯,高楼层(共29层),上海星河湾,3室2厅,闵行,1500,其他,240,1995
南北,有电梯,低楼层(共14层),临汾名城,2室2厅,闸北,550,简装,107.58,1995
南,无电梯,中楼层(共6层),嘉骏花苑,2室2厅,宝山,415,精装,81.21,1995
南,无电梯,中楼层(共6层),民乐小区,2室2厅,松江,273,简装,84.79,1995
南,有电梯,高楼层(共32层),保利天鹅语,2室2厅,嘉定,326,精装,91.96,1995
南北,无电梯,高楼层(共4层),华润佘山九里,5室2厅,松江,1250,精装,288,1995
西北,有电梯,中楼层(共39层),虹桥中山广场,3室2厅,长宁,890,简装,143.25,1995
南北,有电梯,高楼层(共33层),静安城,3室1厅,静安,960,精装,134,1995
南,有电梯,低楼层(共16层),三花现代城(一期丹桂苑),1室1厅,宝山,349,精装,58.73,1995
南,有电梯,高楼层(共29层),望江苑,3室2厅,黄浦,1250,精装,154.47,1995
南北,无电梯,中楼层(共4层),东苑利景花苑,3室2厅,闵行,635,精装,106.46,1995
南北,有电梯,低楼层(共18层),爱家亚洲花园,3室2厅,浦东,850,精装,123.6,1995
南,无电梯,高楼层(共6层),江南星城,3室2厅,闵行,680,精装,120.29,1995
南,无电梯,高楼层(共6层),康桥干部村,2室1厅,浦东,240,简装,71,1995
南,无电梯,高楼层(共6层),丰舍东苑,3室2厅,浦东,450,毛坯,119.75,1995
南,有电梯,20层2006年建板楼),远中风华园(公寓),2室2厅,静安,1330,精装,118.53,
南,有电梯,中楼层(共25层),翠湖天地雅苑,3室2厅,黄浦,2400,精装,190,1995
南,有电梯,低楼层(共18层),合生城邦四街坊,2室2厅,闵行,365,精装,101.09,1995
南,无电梯,高楼层(共6层),鑫港苑,1室1厅,浦东,230,精装,58.14,1995
南,有电梯,高楼层(共18层),欣安基公寓,2室2厅,黄浦,1150,简装,96.77,1995
南,有电梯,高楼层(共14层),海派青城,2室1厅,松江,230,精装,77.11,1995
南,有电梯,高楼层(共14层),鎏园,2室2厅,宝山,515,精装,92.92,1995
南北,无电梯,中楼层(共6层),逸仙华庭,2室2厅,宝山,530,精装,87.7,1995
南,无电梯,中楼层(共6层),王家堂小区,1室1厅,徐汇,328,毛坯,35.29,1995
南,无电梯,高楼层(共6层),淞南老五村,2室1厅,宝山,285,精装,62.95,1995
南,有电梯,中楼层(共6层),鞍山四村第一小区,1室1厅,杨浦,250,简装,37.32,1995
西,有电梯,高楼层(共28层),云海苑,4室2厅,静安,2600,精装,290.4,1995
南,,中楼层(共11层),绿地时代嘉苑,3室2厅,青浦,218,毛坯,103.31,1995
暂无数据,无电梯,高楼层(共6层),华唐苑,2室2厅,闵行,360,简装,89.01,1995
南,有电梯,高楼层(共18层),园南二村,3室2厅,徐汇,510,精装,84.27,1995
南,有电梯,低楼层(共28层),东淮海公寓,2室2厅,黄浦,1139,精装,118.69,1995
南北,有电梯,高楼层(共11层),君莲新城广润苑,3室2厅,闵行,436,精装,102.89,1995
南,有电梯,中楼层(共40层),兆丰花园,2室2厅,长宁,830,精装,130.28,1995
南,有电梯,低楼层(共17层),天际蓝桥,3室2厅,嘉定,565,简装,122,1995
暂无数据,无电梯,高楼层(共7层),丽景新苑,3室2厅,嘉定,450,简装,108.88,1995
南,无电梯,高楼层(共6层),金桂小区,3室1厅,浦东,640,毛坯,88.44,1995
南,无电梯,中楼层(共5层),九华苑,2室2厅,奉贤,232,简装,87.5,1995
南,无电梯,高楼层(共6层),丰三小区,2室2厅,徐汇,425,精装,68.03,1995
南,有电梯,低楼层(共18层),三和花园,2室2厅,静安,930,精装,105.85,1995
南,有电梯,高楼层(共20层),铂庭俱进家园,2室2厅,浦东,470,毛坯,90.51,1995
南北,有电梯,高楼层(共12层),浦江智汇园,3室1厅,闵行,390,精装,81,1995
南,无电梯,高楼层(共6层),金泽苑,1室2厅,浦东,345,精装,62.13,1995
南,无电梯,中楼层(共7层),静安新城四区,2室1厅,闵行,340,简装,64.61,1995
南北,有电梯,高楼层(共16层),城中花园,3室2厅,浦东,510,精装,143,1995
南,有电梯,低楼层(共13层),上海绿城,3室2厅,浦东,1198,简装,138.77,1995
南,有电梯,低楼层(共11层),静安新城七区,2室2厅,闵行,575,简装,89.72,1995
南,无电梯,中楼层(共5层),朗诗未来街区,3室2厅,奉贤,235,其他,77.61,1995
东南,,低楼层(共22层),曹杨四村(兰花大楼),2室1厅,普陀,395,简装,70.15,1995
南北,无电梯,中楼层(共5层),朗诗未来街区,3室2厅,奉贤,235,其他,77.67,1995
南,无电梯,中楼层(共6层),城东新村,3室1厅,青浦,188,简装,65.97,1995
南,无电梯,高楼层(共6层),航华二村嘉丰公寓,2室1厅,闵行,309,简装,76.73,1995
东南,有电梯,高楼层(共20层),瑞金花园,2室2厅,黄浦,830,简装,104.18,1995
南,无电梯,高楼层(共6层),民春苑,3室1厅,浦东,275,毛坯,85.85,1995
南,有电梯,高楼层(共7层),宏苑小区,2室1厅,虹口,480,毛坯,92.14,1995
南,有电梯,低楼层(共11层),绿地南桥新苑,2室1厅,奉贤,250,简装,70.54,1995
南,有电梯,低楼层(共27层),广汇花苑,3室2厅,徐汇,800,简装,147.02,1995
南,无电梯,高楼层(共6层),罗秀三村,2室0厅,徐汇,230,简装,48.97,1995
南,有电梯,低楼层(共18层),城市庭园,2室1厅,杨浦,515,精装,91,1995
南,无电梯,中楼层(共4层),奥林匹克花园,2室2厅,松江,365,精装,89.6,1995
南,无电梯,中楼层(共6层),柳营路1025弄,1室1厅,闸北,275,简装,46.33,1995
南北,有电梯,高楼层(共32层),思南新苑,3室2厅,黄浦,1750,精装,177.53,1995
南,有电梯,高楼层(共16层),万邦都市花园,1室1厅,浦东,520,精装,61.75,1995
南,无电梯,低楼层(共5层),上南九村,1室1厅,浦东,197,其他,35.31,1995
南,有电梯,中楼层(共11层),成亿宝盛家苑,2室2厅,宝山,328,精装,96.65,1995
南,无电梯,低楼层(共6层),普康苑,3室2厅,奉贤,350,其他,155,1995
南,无电梯,低楼层(共6层),茂盛城市花园,2室1厅,闵行,495,其他,67,1995
南,有电梯,低楼层(共32层),菊园,3室2厅,浦东,1200,其他,153.18,1995
南,无电梯,低楼层(共6层),东方丽都,2室2厅,宝山,335,毛坯,92.61,1995
南,有电梯,低楼层(共18层),沁春园三村,2室1厅,闵行,405,其他,90.04,1995
南北,有电梯,高楼层(共13层),大宅风范城,3室1厅,嘉定,456,精装,95.23,1995
南,无电梯,中楼层(共6层),凯达苑,2室1厅,杨浦,520,精装,84.56,1995
南,有电梯,中楼层(共9层),莘城公寓,2室2厅,闵行,595,精装,121.04,1995
南,无电梯,低楼层(共6层),静安新城三区,2室1厅,闵行,410,简装,70,1995
东南,有电梯,低楼层(共35层),溧阳华府(公寓),2室2厅,虹口,798,精装,112.66,1995
南,有电梯,中楼层(共29层),望江苑,2室1厅,黄浦,880,精装,99.75,1995
南,有电梯,高楼层(共16层),东渡青筑,3室1厅,青浦,300,简装,97,1995
南,无电梯,高楼层(共6层),枫泽苑,2室2厅,闵行,349,精装,93.44,1995
南,有电梯,低楼层(共14层),翔殷大楼,2室1厅,杨浦,365,简装,68.42,1995
南,无电梯,低楼层(共4层),丽泽兰馨苑,3室2厅,浦东,155,毛坯,102.9,1995
南北,有电梯,低楼层(共14层),菊泉新城(菊泉街39弄),2室1厅,宝山,270,其他,75.38,1995
南北,,高楼层(共18层),新丰公寓,2室2厅,青浦,227,毛坯,77,1995
南,无电梯,低楼层(共5层),金燕家苑,2室2厅,浦东,540,精装,86.91,1995
南,有电梯,中楼层(共28层),日月星辰,2室2厅,普陀,635,简装,98.02,1995
南北,有电梯,中楼层(共11层),三林新村(永泰路468弄),2室1厅,浦东,387,精装,71.77,1995
南北,有电梯,高楼层(共14层),马陆清水湾,2室2厅,嘉定,310,精装,90.82,1995
南北,有电梯,低楼层(共11层),浦江宝邸北区,3室2厅,闵行,365,精装,119.9,1995
南,有电梯,低楼层(共13层),中星馨恒苑,4室2厅,上海周边,1010,其他,176.36,1995
南,无电梯,低楼层(共6层),广裕小区,2室1厅,虹口,395,精装,76.1,1995
南,有电梯,中楼层(共27层),静安城,3室2厅,静安,840,精装,114.81,1995
南北,,低楼层(共30层),士韵家园,2室2厅,浦东,400,精装,80.56,1995
南北,有电梯,高楼层(共9层),聚缘南庭,2室2厅,闵行,205,精装,74.56,1995
南,无电梯,低楼层(共6层),慧华东苑,2室2厅,宝山,340,简装,81.98,1995
西南,有电梯,高楼层(共21层),四方新城,2室2厅,静安,1050,精装,112.82,1995
南北,无电梯,低楼层(共6层),景舒苑六村,2室1厅,闵行,260,精装,72.96,1995
南,有电梯,中楼层(共16层),贝尚湾(公寓),1室2厅,松江,358,精装,66.55,1995
南,有电梯,高楼层(共26层),爱家豪庭,1室2厅,虹口,650,精装,79.1,1995
南北,无电梯,高楼层(共6层),金帝城市岸泊(公寓),2室2厅,嘉定,288,精装,85.88,1995
南北,有电梯,低楼层(共15层),绿地新江桥城,2室2厅,嘉定,290,其他,77.2,1995
东,有电梯,高楼层(共20层),蓬莱花苑,3室3厅,黄浦,1100,精装,194.69,1995
西,有电梯,低楼层(共33层),仁恒滨江园,3室1厅,浦东,1550,简装,165.76,1995
南,无电梯,中楼层(共5层),新虹桥明珠花园,4室2厅,青浦,640,其他,181.94,1995
南,无电梯,中楼层(共6层),静安新城五区,2室1厅,闵行,380,简装,67.08,1995
南,有电梯,中楼层(共18层),万科清林径,3室2厅,浦东,330,精装,96.11,1995
南,有电梯,低楼层(共14层),布鲁斯小镇(二期),3室2厅,浦东,253,毛坯,98.61,1995
南北,无电梯,低楼层(共6层),泗塘四村,1室1厅,宝山,165,其他,41.03,1995
南,无电梯,低楼层(共6层),何家宅小区,2室1厅,虹口,340,精装,59.3,1995
南,有电梯,高楼层(共32层),中远两湾城,1室2厅,普陀,610,精装,77.32,1995
南,有电梯,低楼层(共28层),江南名庐,2室2厅,普陀,840,简装,105.9,1995
南,有电梯,低楼层(共27层),森林公馆,1室2厅,嘉定,273.8,精装,69.38,1995
南,有电梯,高楼层(共13层),知雅园,1室1厅,长宁,480,精装,53.89,1995
西南,有电梯,低楼层(共33层),新家坡美树馆,3室2厅,徐汇,1188,简装,133.69,1995
南,,高楼层(共18层),练祁佳苑,1室1厅,嘉定,205,精装,64.93,1995
南,无电梯,低楼层(共6层),金杨新村九街坊,1室1厅,浦东,200,其他,40.19,1995
南,无电梯,高楼层(共6层),证大家园(二期),3室2厅,浦东,665,精装,98.83,1995
南,有电梯,高楼层(共12层),摩卡小城,4室2厅,松江,750,精装,184.67,1995
南,无电梯,低楼层(共6层),古桐公寓,1室1厅,浦东,268,简装,54.52,1995
南,无电梯,高楼层(共6层),海江二村,1室1厅,宝山,140,简装,40.49,1995
南,无电梯,高楼层(共6层),周东二村,3室1厅,浦东,305,简装,78.81,1995
南,无电梯,高楼层(共6层),东城新村,2室2厅,浦东,540,精装,73.07,1995
南,无电梯,中楼层(共6层),金桂小区,2室1厅,浦东,560,简装,67.08,1995
南,无电梯,低楼层(共6层),东方花园(一期),2室2厅,闵行,435,精装,81.36,1995
南,有电梯,低楼层(共30层),万科翡翠滨江(一期),4室2厅,浦东,2300,精装,213,1995
南,有电梯,中楼层(共11层),金色西郊城,3室2厅,闵行,490,精装,127.41,1995
南,无电梯,高楼层(共6层),芳华苑,1室1厅,浦东,175,简装,29.43,1995
西南,有电梯,高楼层(共33层),海华花园,3室2厅,黄浦,940,精装,115.22,1995
南,有电梯,低楼层(共11层),成亿宝盛家苑,2室2厅,宝山,318,精装,97,1995
南,无电梯,低楼层(共6层),新顾村大家园A区,2室2厅,宝山,275,简装,75.99,1995
南,有电梯,低楼层(共11层),海逸公寓,3室2厅,长宁,810,精装,105.6,1995
南,有电梯,低楼层(共19层),海珀旭晖,4室2厅,徐汇,4380,精装,274.02,1995
南,无电梯,低楼层(共6层),潍坊九村,2室2厅,浦东,480,精装,47.14,1995
南,无电梯,高楼层(共4层),栖山小区,2室1厅,浦东,328,其他,54.08,1995
南,有电梯,低楼层(共8层),富力桃园(公寓),4室2厅,青浦,420,其他,130.88,1995
南,无电梯,高楼层(共6层),法华镇路878弄,1室1厅,长宁,210,简装,35,1995
南,有电梯,26层板楼),绿地海珀玉晖,3室2厅,普陀,1350,精装,135,
南北,有电梯,低楼层(共18层),正阳世纪星城英伦风情,3室2厅,奉贤,399,精装,141.63,1995
南,有电梯,中楼层(共22层),陆家嘴锦绣前城,3室2厅,浦东,1150,精装,122.86,1995
南,有电梯,高楼层(共12层),金沙嘉苑,2室2厅,嘉定,520,精装,103.34,1995
南,有电梯,低楼层(共12层),大唐盛世花园,2室2厅,浦东,1180,精装,110.87,1995
西,有电梯,高楼层(共49层),世茂滨江花园,2室2厅,浦东,1330,精装,137.63,1995
南北,有电梯,高楼层(共14层),东珂花苑,3室2厅,浦东,1000,精装,143.19,1995
南,无电梯,中楼层(共5层),浦江世博家园七街坊,3室2厅,闵行,415,精装,95.99,1995
南,有电梯,低楼层(共33层),绿地世纪城(二期),2室2厅,普陀,800,简装,103,1995
南北,,高楼层(共30层),华润中央公园(浩翔路98弄),3室2厅,嘉定,620,精装,129,1995
南,有电梯,高楼层(共18层),冠都公寓,2室2厅,虹口,690,精装,111.05,1995
南,有电梯,高楼层(共15层),百花公寓,3室2厅,黄浦,980,精装,136.88,1995
南北,无电梯,中楼层(共6层),新世纪花苑(三期)(浦东),2室2厅,浦东,588,精装,97.12,1995
南北,,高楼层(共6层),好日子大家园B区,2室1厅,宝山,350,其他,75.68,1995
南,无电梯,低楼层(共3层),中南新村,3室1厅,徐汇,1450,简装,135.16,1995
南,无电梯,中楼层(共6层),绿地御桥苑,3室2厅,浦东,500,精装,87.28,1995
南,无电梯,高楼层(共6层),金都雅苑(公寓),2室2厅,奉贤,216,毛坯,84.5,1995
南北,,高楼层(共11层),象屿品城,3室2厅,松江,373,精装,92,1995
南,无电梯,高楼层(共6层),中山北路805弄,2室1厅,闸北,310,简装,49.66,1995
南北,有电梯,中楼层(共33层),汇峰鼎园,3室2厅,徐汇,1480,精装,140.1,1995
南,有电梯,高楼层(共24层),天山河畔花园,3室1厅,长宁,1330,精装,155.22,1995
南,无电梯,低楼层(共6层),新华小区,1室1厅,闵行,143,精装,42.28,1995
南,无电梯,中楼层(共7层),真源小区,2室1厅,普陀,368,精装,66.27,1995
南,有电梯,低楼层(共17层),金汇豪庭,4室2厅,闵行,1400,简装,238.51,1995
南,无电梯,高楼层(共6层),陆家嘴新景园,3室2厅,浦东,970,简装,145.92,1995
南,有电梯,中楼层(共24层),保利叶上海(一期),2室1厅,宝山,345,简装,81.76,1995
南,有电梯,高楼层(共18层),印象春城,2室2厅,浦东,395,毛坯,89,1995
南北,,高楼层(共5层),潼港二村,2室1厅,浦东,210,精装,60,1995
南北,有电梯,低楼层(共6层),美兰湖中华园,2室1厅,宝山,308,精装,87.31,1995
暂无数据,有电梯,低楼层(共15层),心圆东苑,2室2厅,浦东,306,毛坯,74.57,1995
南,无电梯,低楼层(共6层),新乐雅苑,2室2厅,松江,228,简装,86.83,1995
南,有电梯,低楼层(共13层),新凯城香樟苑,2室1厅,松江,208,毛坯,68.02,1995
南,有电梯,高楼层(共17层),同济融创玫瑰公馆,2室1厅,闵行,485,其他,78.46,1995
南,无电梯,高楼层(共6层),潍坊六村,2室1厅,浦东,415,精装,46.36,1995
南,有电梯,高楼层(共13层),一品漫城(二期),2室2厅,闵行,548,其他,89,1995
南,无电梯,高楼层(共6层),江海新村,2室2厅,奉贤,158,精装,85,1995
南,无电梯,中楼层(共6层),昌七小区,1室1厅,浦东,220,其他,45.06,1995
南,无电梯,低楼层(共6层),淞虹苑,2室1厅,长宁,450,简装,74.59,1995
南北,有电梯,中楼层(共11层),万顺水原墅(公寓),1室1厅,闵行,190,精装,59.6,1995
南,,低楼层(共14层),源枫景苑,2室2厅,闵行,350,其他,95.44,1995
南,无电梯,中楼层(共6层),乾溪新村,1室1厅,宝山,220,简装,56.33,1995
南,无电梯,低楼层(共6层),文化名园,2室1厅,杨浦,395,简装,59.67,1995
南,无电梯,高楼层(共6层),万科朗润园,3室2厅,闵行,658,精装,129.8,1995
南北,,中楼层(共16层),绿地时代嘉苑,2室2厅,青浦,215,精装,82.87,1995
南北,无电梯,高楼层(共6层),市政馨苑,2室1厅,普陀,438,其他,75.37,1995
南,有电梯,低楼层(共31层),达安锦园,1室2厅,静安,493,简装,57.9,1995
南,有电梯,低楼层(共29层),融创滨江壹号院,4室2厅,黄浦,2649,精装,218,1995
南,无电梯,低楼层(共3层),盈标花园,4室2厅,浦东,1680,精装,186,1995
南,无电梯,中楼层(共5层),朗诗未来街区,2室2厅,奉贤,213.9,其他,67.8,1995
南,有电梯,高楼层(共20层),金桥瑞仕花园,2室2厅,浦东,1058,精装,115.2,1995
南北,有电梯,低楼层(共32层),耀江国际广场(公寓),3室2厅,虹口,1250,精装,162.8,1995
南,有电梯,高楼层(共14层),康桥宝邸,2室2厅,浦东,318,其他,82.86,1995
南,有电梯,低楼层(共30层),仁恒河滨城(二期),3室2厅,浦东,1390,精装,150.1,1995
南西,无电梯,中楼层(共4层),新浦江城(浦驰路1336弄),3室2厅,闵行,800,精装,126.73,1995
南,,低楼层(共3层),茸城路2号,3室1厅,松江,260,简装,95.58,1995
南北,有电梯,低楼层(共13层),大宅风范城,3室2厅,嘉定,465,毛坯,120.8,1995
东南南,无电梯,高楼层(共6层),海东公寓,1室1厅,浦东,270,精装,54.49,1995
南,无电梯,中楼层(共6层),御桥花园,2室1厅,浦东,395,精装,75.77,1995
南北,无电梯,高楼层(共6层),佳虹小区,2室1厅,浦东,295,精装,69.32,1995
南,有电梯,中楼层(共29层),馨宁公寓,2室1厅,徐汇,342,简装,62.44,1995
南,无电梯,高楼层(共6层),上海阳城,3室2厅,闵行,486,精装,82.48,1995
南,有电梯,低楼层(共8层),东泰花苑,3室2厅,黄浦,1250,精装,143.65,1995
南,有电梯,中楼层(共34层),华侨城(普陀),3室2厅,普陀,1580,精装,148.68,1995
南,有电梯,中楼层(共32层),西凌新邨,3室2厅,黄浦,710,简装,92.94,1995
南,有电梯,低楼层(共14层),御桥花园,2室1厅,浦东,430,毛坯,92.87,1995
南,有电梯,高楼层(共21层),华敏世纪广场,3室2厅,长宁,1420,精装,151.53,1995
暂无数据,无电梯,低楼层(共6层),中环家园,4室2厅,普陀,910,精装,165.75,1995
南,无电梯,中楼层(共6层),镇宁路545弄,3室1厅,长宁,670,精装,96.5,1995
西南,有电梯,低楼层(共8层),沙田花园,3室2厅,普陀,850,简装,127.45,1995
南北,无电梯,中楼层(共6层),三泉家园,2室2厅,闸北,520,简装,91,1995
南,无电梯,中楼层(共6层),祁连一村,2室1厅,宝山,255,简装,63.54,1995
南,无电梯,中楼层(共6层),高昌路105弄,3室1厅,嘉定,268,简装,100.08,1995
暂无数据,无电梯,高楼层(共6层),双秀北园,5室3厅,浦东,510,精装,100,1995
南,有电梯,低楼层(共34层),永新花苑,2室2厅,徐汇,1130,简装,109.15,1995
南,无电梯,高楼层(共6层),三佳花苑,2室1厅,闵行,400,其他,65.65,1995
南,无电梯,高楼层(共6层),兰花小区,2室1厅,浦东,399,简装,60.6,1995
南,有电梯,高楼层(共14层),绿地东上海,2室2厅,浦东,450,其他,100.48,1995
南,无电梯,中楼层(共6层),绿川新苑,1室1厅,浦东,241,精装,50.26,1995
南,有电梯,中楼层(共28层),黄浦华庭,2室2厅,黄浦,980,精装,105.04,1995
西北东南,有电梯,低楼层(共24层),兆丰大厦,3室3厅,长宁,789,简装,157.89,1995
西北,有电梯,中楼层(共34层),和平花苑,2室2厅,杨浦,638,其他,90.25,1995
南北,有电梯,高楼层(共14层),海尚康庭,2室2厅,浦东,260,精装,72.54,1995
南北,无电梯,低楼层(共5层),同润玫瑰芳苑,3室2厅,松江,240,精装,88.86,1995
东北,有电梯,高楼层(共39层),瑞虹新城二期(优贤生活),2室2厅,虹口,730,其他,87.38,1995
南,无电梯,中楼层(共6层),紫荆三村,2室1厅,嘉定,233,简装,83,1995
南,有电梯,低楼层(共22层),正阳世纪星城丽骏湾,2室1厅,奉贤,220,简装,75.97,1995
南,有电梯,中楼层(共14层),聚缘南庭,2室1厅,闵行,202,毛坯,73.4,1995
南,有电梯,中楼层(共27层),香溢花城(住宅),2室1厅,普陀,705,精装,87.6,1995
东西,无电梯,中楼层(共4层),景江苑B区,2室2厅,闵行,292,精装,74.33,1995
南,无电梯,高楼层(共6层),菊泉新城(陆翔路358弄),2室1厅,宝山,258,毛坯,71.24,1995
南,无电梯,高楼层(共6层),歌林春天馨园,4室2厅,闸北,1050,精装,150.42,1995
南,有电梯,低楼层(共34层),浩城华苑,2室2厅,黄浦,860,精装,97.24,1995
南,有电梯,高楼层(共29层),协泰中心,2室1厅,长宁,390,简装,119.24,1995
南,有电梯,中楼层(共14层),聚缘南庭,1室1厅,闵行,166,毛坯,56.18,1995
南,有电梯,中楼层(共17层),中轩丽苑,2室2厅,杨浦,628,其他,92,1995
南,无电梯,中楼层(共6层),申城佳苑,1室1厅,浦东,295,其他,60.28,1995
南,无电梯,低楼层(共6层),德盈佳园,2室2厅,浦东,168,精装,83.06,1995
